State,City,County,Year,SO,NO,CO,O3,Latitude,Longitude
Connecticut,New Haven,New Haven,2007,3.95107019126,16.4746896995,0.434352781421,0.0289764754098,41.384381,-72.862644
District Of Columbia,Washington,District of Columbia,2007,5.04492224926,15.3263929318,1.19492163798,0.0285967002967,38.911936,-77.016719
Florida,Valrico,Hillsborough,2007,0.970244315934,5.40655006319,0.194761351648,0.0283407087912,27.937779,-82.347371
Florida,Winter Park,Orange,2007,0.334700570248,6.88456079614,0.370603573003,0.0286434986226,28.602327,-81.35874
Illinois,Northbrook,Cook,2007,1.59862323618,13.9691146784,0.299565220101,0.0243375537688,42.120176,-87.838815
Illinois,East Saint Louis,Saint Clair,2007,1.82317040294,16.03197245,0.399503502941,0.0208326823529,38.612317,-90.115857
Indiana,Indianapolis (Remainder),Marion,2007,3.39891273864,11.0450755682,0.447595806818,0.0318287727273,39.762392,-86.143736
Iowa,Des Moines,Polk,2007,0.229753057143,7.84610583429,0.292287325714,0.0308487314286,41.672687,-93.572173
Iowa,Davenport,Scott,2007,0.793416780374,6.93792071028,0.223235897196,0.027377864486,41.527232,-90.573686
Kansas,Kansas City,Wyandotte,2007,4.17838860714,13.4053302115,0.420756293956,0.0232541510989,39.145049,-94.688896
Louisiana,Baton Rouge,East Baton Rouge,2007,2.5452999661,15.2154515226,0.382452511299,0.0224109915254,30.44924,-91.185607
Maine,Presque Isle,Aroostook,2007,0.769493717033,2.80009804396,0.171050516484,0.0264564862637,46.6667081,-68.5000439
Maryland,Essex,Baltimore,2007,4.10368853628,14.2377436593,0.550147744479,0.0256792460568,39.496406,-76.486624
Maryland,Beltsville,Prince George's,2007,2.40252899128,11.2280989506,0.213604537791,0.0238272063953,38.833563,-76.877743
Massachusetts,Boston,Suffolk,2007,3.15868189474,19.6857450111,0.359974279778,0.0185510831025,42.370567,-71.026964
Missouri,St. Louis,St. Louis City,2007,3.42997335238,12.8443262619,0.413894628571,0.0315593190476,38.627003,-90.199402
New Hampshire,Manchester,Hillsborough,2007,1.24037339891,7.61515057923,0.459133169399,0.0287358797814,42.9956397,-71.4547891
New Jersey,Camden,Camden,2007,3.67479834648,18.0167687042,0.288518405634,0.0242518591549,39.950912,-75.118869
New York,New York,Bronx,2007,7.34392752616,24.2574722703,0.618382627907,0.0181438023256,40.819329,-73.920355
New York,New York,Queens,2007,4.59360562614,22.7529688663,0.451851793313,0.0200848449848,40.75,-73.866667
New York,Holtsville,Suffolk,2007,3.7931002381,9.4902513219,0.0990504438095,0.0299847047619,40.922326,-72.637078
North Carolina,Charlotte,Mecklenburg,2007,2.94377873103,13.9297783931,0.305534706207,0.0294607117241,35.26002,-80.804151
Oklahoma,Park Hill,Cherokee,2007,0.492133098291,5.30963060256,0.0513337393162,0.0279853589744,35.8093,-95.076549
Oklahoma,Tulsa,Tulsa,2007,0.793406511111,9.6388934381,0.324228174603,0.024813552381,36.063095,-95.804231
Oregon,Portland,Multnomah,2007,1.16844246957,11.4054305522,0.3326294,0.0175479217391,45.48169,-122.637331
Pennsylvania,Pittsburgh,Allegheny,2007,5.16703281026,18.5027300718,0.588226507692,0.0272627692308,40.418119,-80.052576
Pennsylvania,Beaver Falls,Beaver,2007,7.87746796465,13.396693303,0.176662434343,0.0232013131313,40.7503413,-80.5000669
Pennsylvania,Not in a city,Berks,2007,3.98732856198,9.88523301653,0.0335399421488,0.0293121900826,40.454205,-75.581444
Pennsylvania,Altoona,Blair,2007,4.62628783178,8.26720380374,0.316199411215,0.0274664485981,40.489433,-78.349874
Pennsylvania,Bristol,Bucks,2007,4.7047182948,11.8032855607,0.0959033699422,0.0316754450867,40.115859,-74.853608
Pennsylvania,Johnstown,Cambria,2007,5.02872512676,9.23114105164,0.199093610329,0.0271342394366,40.412707,-78.854245
Pennsylvania,Not in a city,Dauphin,2007,4.39278379147,11.71007009,0.306022900474,0.0308297440758,40.361876,-76.895539
Pennsylvania,Erie,Erie,2007,7.92020832,10.726778135,0.428507745,0.03459622,42.087337,-80.087341
Pennsylvania,Scranton,Lackawanna,2007,3.60977478523,8.12123312081,0.11834452349,0.0319323825503,41.401881,-75.637626
Pennsylvania,Lancaster,Lancaster,2007,3.95643793365,9.66835145024,0.233280691943,0.032958,40.076553,-76.31068
Pennsylvania,New Castle,Lawrence,2007,8.12205197525,13.4500311139,0.214369811881,0.0267495544554,40.964516,-80.300736
Pennsylvania,Wilkes-Barre,Luzerne,2007,3.49125988942,9.06324630769,0.235679697115,0.0283415625,41.203631,-75.88434
Pennsylvania,Norristown,Montgomery,2007,5.19890018841,12.4581636135,0.0222758985507,0.0312669661836,40.149154,-75.356627
Pennsylvania,Freemansburg,Northampton,2007,3.16399463551,10.4689824486,0.32475338785,0.030715588785,40.626488,-75.345735
Pennsylvania,Philadelphia,Philadelphia,2007,3.85948657064,20.4043797701,0.280189030471,0.0204435567867,40.001811,-75.11787
Pennsylvania,Charleroi,Washington,2007,9.43169518593,11.3006751055,0.356428497487,0.0275805728643,40.135834,-79.932907
Pennsylvania,Greensburg,Westmoreland,2007,3.72150325943,9.87946648113,0.0213724764151,0.0289933396226,40.347017,-79.500729
Pennsylvania,York,York,2007,5.37586414953,12.5165791168,0.208573448598,0.0337586448598,40.001615,-76.689918
South Carolina,Not in a city,Charleston,2007,0.893994231788,2.03260463245,0.132008423841,0.0324026788079,32.780326,-79.940844
Texas,Dallas,Dallas,2007,0.318284637725,15.7226157575,0.373030488024,0.0217432305389,32.781179,-96.790329
Texas,El Paso,El Paso,2007,0.392850103448,12.380190904,0.186502197901,0.0293842488756,31.763608,-106.484592
Texas,Houston,Harris,2007,2.88469427415,15.8260590398,0.206516511364,0.0198463110795,29.813142,-95.309789
Texas,Waco,McLennan,2007,0.160228618026,3.24474036481,0.223760459227,0.026648055794,31.551566,-97.15508
Virginia,McLean,Fairfax,2007,3.96648867289,11.0375877936,0.47149091438,0.0297217233809,38.935202,-77.18672
Virginia,Alexandria,Alexandria City,2007,2.99626626866,16.851354209,0.208104432836,0.0301648432836,38.82045,-77.050552
Wisconsin,Milwaukee,Milwaukee,2007,2.51438786667,17.5351010333,0.314722233333,0.0150749333333,43.011264,-87.958409
Wyoming,Not in a city,Uinta,2007,1.03308449444,1.72902826389,0.168230077778,0.0404520833333,41.233758,-110.664401
Country Of Mexico,Mexicali,BAJA CALIFORNIA NORTE,2007,1.66303473747,20.3761206301,0.801838797136,0.0224882720764,32.6245389,-115.4522623
Arizona,Phoenix,Maricopa,2008,1.70484546682,20.2257293858,0.489683104612,0.0242503858268,33.703967,-112.351835
Arizona,Tucson,Pima,2008,0.852439977961,13.4022893278,0.272956834711,0.028815214876,32.169577,-110.875093
Arkansas,North Little Rock,Pulaski,2008,1.74924164658,9.01043527945,0.444417786301,0.0248646657534,34.766561,-92.262899
California,Berkeley,Alameda,2008,0.87814665928,14.2809982604,0.272125839335,0.0181503518006,37.860576,-122.29673
California,Pittsburg,Contra Costa,2008,1.15720518952,9.79595779187,0.286411984149,0.0250522384562,38.00307,-121.917219
California,Fresno,Fresno,2008,1.07156638684,15.2550693342,0.360744028947,0.0330059052632,36.8411,-119.801015
California,Eureka,Humboldt,2008,0.195285532578,3.50751552975,0.353182756374,0.0209436487252,40.646324,-124.025773
California,Calexico,Imperial,2008,0.558838396648,14.1637377709,0.813403413408,0.0293695446927,32.946832,-115.518355
California,Los Angeles,Los Angeles,2008,1.25758196124,22.59551347,0.461887699789,0.0231178033827,33.973951,-118.248405
California,Costa Mesa,Orange,2008,1.14928765934,13.1281978462,0.348208843407,0.0300050467033,33.640302,-117.769442
California,Rubidoux,Riverside,2008,0.880501939726,19.2989293041,0.460851326027,0.0292374109589,33.9958669,-117.4262714
California,Arden-Arcade,Sacramento,2008,0.509179553345,10.7551575877,0.404711837251,0.024632443038,38.600807,-121.377037
California,Fontana,San Bernardino,2008,1.08081986173,18.2877642835,0.332294892458,0.0307847192737,34.839964,-115.967051
California,San Diego,San Diego,2008,2.51004898146,19.3188766732,0.688457780488,0.02738856,32.709355,-117.232764
California,San Francisco,San Francisco,2008,0.970481527473,15.6736667308,0.428551445055,0.021077021978,37.784827,-122.727802
California,Vandenberg Air Force Base,Santa Barbara,2008,0.609519797372,3.66203362863,0.222853241355,0.0334436936376,34.75821,-120.516395
California,Davenport,Santa Cruz,2008,1.15910380939,3.56508380387,0.286988853591,0.0272227320442,37.097536,-122.24338
California,Benicia,Solano,2008,1.0959889217,8.8389296511,0.34606140522,0.0262397733516,38.1012,-122.032061
Colorado,Welby,Adams,2008,1.66242238462,17.2859197959,0.378860378698,0.0268869556213,39.872535,-105.034487
Colorado,Denver,Denver,2008,4.0646324,42.9508504,0.79294076,0.00952356,39.726303,-104.856808
Connecticut,Westport,Fairfield,2008,0.798876734463,9.90147940678,0.231820915254,0.0304297288136,41.144496,-73.343261
Connecticut,East Hartford,Hartford,2008,0.650405687151,7.46091419553,0.486814547486,0.0287209497207,42.004978,-72.896907
Connecticut,New Haven,New Haven,2008,2.57034428058,15.272643777,0.298851964029,0.016983381295,41.384381,-72.862644
District Of Columbia,Washington,District of Columbia,2008,5.55056904178,18.0668970975,1.22104953203,0.0265120612813,38.911936,-77.016719
Florida,Valrico,Hillsborough,2008,1.05920705776,4.01669104332,0.18164667148,0.0277392599278,27.937779,-82.347371
Florida,Winter Park,Orange,2008,0.14447466205,6.13018667313,0.253821202216,0.0278858227147,28.602327,-81.35874
Illinois,Northbrook,Cook,2008,1.58808767929,13.9503003196,0.225869601336,0.0222480890869,42.120176,-87.838815
Illinois,East Saint Louis,Saint Clair,2008,1.52857830395,14.4760478997,0.40608650152,0.0201047781155,38.612317,-90.115857
Indiana,Indianapolis (Remainder),Marion,2008,2.46169009836,9.30178445355,0.418197404372,0.0287153606557,39.762392,-86.143736
Iowa,Des Moines,Polk,2008,0.233498965174,7.9887041393,0.293231159204,0.0257454527363,41.672687,-93.572173
Iowa,Davenport,Scott,2008,0.661213681373,6.89056991176,0.216561039216,0.0286915637255,41.527232,-90.573686
Kansas,Kansas City,Wyandotte,2008,4.05482280058,16.8440662717,0.399687638728,0.0220998526012,39.145049,-94.688896
Louisiana,Baton Rouge,East Baton Rouge,2008,2.39048085154,13.1110412241,0.284270596639,0.021706140056,30.44924,-91.185607
Maine,Presque Isle,Aroostook,2008,0.637717971787,2.56125481191,0.156112097179,0.0260089435737,46.6667081,-68.5000439
Maine,Portland,Cumberland,2008,1.94989603376,10.2432821941,0.17818678481,0.0209683291139,44.408078,-70.470703
Maryland,Essex,Baltimore,2008,3.05536557391,13.8414669913,0.420877524638,0.0235005797101,39.496406,-76.486624
Maryland,Beltsville,Prince George's,2008,1.98042623214,8.86072158036,0.2612781875,0.0241349464286,38.833563,-76.877743
Massachusetts,Boston,Suffolk,2008,2.3053094011,19.6628122198,0.172358950549,0.020547510989,42.370567,-71.026964
Missouri,St. Louis,St. Louis City,2008,2.79443702804,12.1187658645,0.358214915888,0.0284553224299,38.627003,-90.199402
New Hampshire,Manchester,Hillsborough,2008,1.29296237017,7.0957940442,0.506175066298,0.0279320773481,42.9956397,-71.4547891
New Jersey,Camden,Camden,2008,3.26206483146,15.7251479775,0.235090689139,0.0262846666667,39.950912,-75.118869
New York,New York,Bronx,2008,5.8524778274,22.9027946247,0.544500183562,0.0196147917808,40.819329,-73.920355
New York,New York,Queens,2008,4.59121508654,23.275568399,0.447816932692,0.0199191466346,40.75,-73.866667
New York,Not in a city,Steuben,2008,1.61974053846,2.37161596154,0.12408725641,0.0242866410256,42.470356,-77.391286
New York,Holtsville,Suffolk,2008,4.03310637262,9.9892555182,0.0968909116118,0.0305910311958,40.922326,-72.637078
North Carolina,Charlotte,Mecklenburg,2008,2.07170261379,11.2110192841,0.230293462069,0.0280498827586,35.26002,-80.804151
North Dakota,Not in a city,Cass,2008,0.183800125731,5.35618471637,0.172948488304,0.0248486578947,46.859694,-97.214587
Oklahoma,Cherry Tree,Adair,2008,0.590747305785,2.93114675207,0.161576867769,0.0306754214876,35.900019,-94.640218
Oklahoma,Park Hill,Cherokee,2008,0.279180732283,6.00015834646,0.017311007874,0.0250139370079,35.8093,-95.076549
Oklahoma,Tulsa,Tulsa,2008,0.979602340206,10.7180918247,0.31597,0.0234372989691,36.063095,-95.804231
Oregon,Portland,Multnomah,2008,0.964537639144,10.9751601774,0.335254908257,0.0191220275229,45.48169,-122.637331
Pennsylvania,Pittsburgh,Allegheny,2008,4.09866409659,16.0135237102,0.256071028409,0.0254946477273,40.418119,-80.052576
Pennsylvania,Beaver Falls,Beaver,2008,3.94422161026,11.3024544769,0.129675502564,0.0233440974359,40.7503413,-80.5000669
Pennsylvania,Not in a city,Berks,2008,4.99059191628,8.63084714419,0.142889553488,0.0290712930233,40.454205,-75.581444
Pennsylvania,Altoona,Blair,2008,2.7473809602,8.05737725373,0.162136268657,0.027647761194,40.489433,-78.349874
Pennsylvania,Bristol,Bucks,2008,3.52502557055,11.1537908098,0.127448650307,0.0270584539877,40.115859,-74.853608
Pennsylvania,Johnstown,Cambria,2008,4.51273553302,8.72598119811,0.0536791981132,0.0245753066038,40.412707,-78.854245
Pennsylvania,Not in a city,Dauphin,2008,1.81941584186,11.505834893,0.0457618837209,0.0270636046512,40.361876,-76.895539
Pennsylvania,Erie,Erie,2008,9.06215005314,7.99154392754,0.173412502415,0.0337579855072,42.087337,-80.087341
Pennsylvania,Scranton,Lackawanna,2008,1.67236475943,9.37306367925,0.0285752169811,0.0290815613208,41.401881,-75.637626
Pennsylvania,Lancaster,Lancaster,2008,3.72721446073,9.68537578534,0.305807146597,0.0307072827225,40.076553,-76.31068
Pennsylvania,New Castle,Lawrence,2008,4.86416267464,10.5409415263,0.283418880383,0.026182076555,40.964516,-80.300736
Pennsylvania,Wilkes-Barre,Luzerne,2008,2.98902685981,10.1841623411,0.196364817757,0.0260354345794,41.203631,-75.88434
Pennsylvania,Norristown,Montgomery,2008,3.598581545,10.904946835,0.25579779,0.032965285,40.149154,-75.356627
Pennsylvania,Freemansburg,Northampton,2008,2.28692580734,10.1832953486,0.227371,0.0252498669725,40.626488,-75.345735
Pennsylvania,Philadelphia,Philadelphia,2008,3.35448057265,19.5886947778,0.29618048433,0.0184843361823,40.001811,-75.11787
Pennsylvania,Charleroi,Washington,2008,6.37893082464,10.0414734597,0.239129440758,0.0265225308057,40.135834,-79.932907
Pennsylvania,Greensburg,Westmoreland,2008,4.74749316827,8.48466124038,0.0804478125,0.0294853605769,40.347017,-79.500729
Pennsylvania,York,York,2008,3.65337710599,12.0701409447,0.23682097235,0.0298097050691,40.001615,-76.689918
South Carolina,Not in a city,Charleston,2008,0.817143767081,1.73081614286,0.127216909938,0.0308343913043,32.780326,-79.940844
Tennessee,Not in a city,Blount,2008,1.34867025,1.24588907955,0.209030284091,0.0350950454545,35.815758,-83.987698
Texas,Not in a city,Bexar,2008,0.657779997054,6.75271817968,0.253980670103,0.025858910162,29.279376,-98.735851
Texas,Dallas,Dallas,2008,0.524231814721,12.5437206802,0.298130269036,0.0226148629442,32.781179,-96.790329
Texas,El Paso,El Paso,2008,0.597486711864,16.5472005763,0.219894864407,0.0275953107345,31.763608,-106.484592
Texas,Houston,Harris,2008,1.50246887752,14.196740111,0.220900861671,0.0214074841499,29.813142,-95.309789
Texas,Waco,McLennan,2008,0.0474993774648,3.03415829296,0.0922068,0.0284830028169,31.551566,-97.15508
Virginia,McLean,Fairfax,2008,3.17895489633,8.8553154895,0.388734520997,0.0264819461942,38.935202,-77.18672
Virginia,Alexandria,Alexandria City,2008,2.27277828426,14.3094068985,0.184982715736,0.0285841573604,38.82045,-77.050552
Wyoming,Not in a city,Uinta,2008,0.559706096774,2.26375679677,0.0656583032258,0.0398367935484,41.233758,-110.664401
Country Of Mexico,Mexicali,BAJA CALIFORNIA NORTE,2008,1.66982656959,20.1368876985,0.797114440722,0.021156871134,32.6245389,-115.4522623
Arizona,Phoenix,Maricopa,2009,1.44224965761,19.0624427337,0.481847892391,0.0243324521739,33.703967,-112.351835
Arizona,Tucson,Pima,2009,0.499645142857,12.3117593764,0.266692475275,0.0281432664835,32.169577,-110.875093
Arkansas,North Little Rock,Pulaski,2009,1.72530415659,9.13300282143,0.421306200549,0.0245168021978,34.766561,-92.262899
California,Berkeley,Alameda,2009,0.931917837912,12.8623538077,0.33117814011,0.0176321016484,37.860576,-122.29673
California,San Pablo,Contra Costa,2009,0.782469304833,8.3302932627,0.277850952912,0.024207960347,37.959573,-122.334131
California,Fresno,Fresno,2009,1.65255228846,14.2564968489,0.339076104396,0.0301161785714,36.8411,-119.801015
California,Eureka,Humboldt,2009,0.197605486111,2.91205924444,0.309450727778,0.0207666333333,40.646324,-124.025773
California,Calexico,Imperial,2009,0.451376128134,13.8777775432,0.963253250696,0.0270439749304,32.946832,-115.518355
California,Los Angeles,Los Angeles,2009,0.946012655093,22.7050919383,0.508720965278,0.0226544405864,33.973951,-118.248405
California,Costa Mesa,Orange,2009,1.11257436944,12.9535349722,0.284369602778,0.0288562472222,33.640302,-117.769442
California,Rubidoux,Riverside,2009,1.57313981548,17.2732163661,0.386995696429,0.0279091994048,33.9958669,-117.4262714
California,Arden-Arcade,Sacramento,2009,0.4613484375,10.5027053625,0.384711822222,0.0252528319444,38.600807,-121.377037
California,Fontana,San Bernardino,2009,0.755268473901,19.4639607981,0.331198806319,0.0311649120879,34.839964,-115.967051
California,San Diego,San Diego,2009,2.45347483502,17.3210876866,0.607157284793,0.0272474322581,32.709355,-117.232764
California,Vandenberg Air Force Base,Santa Barbara,2009,0.649930798142,2.88556178801,0.146435375,0.0325722989865,34.75821,-120.516395
California,San Jose,Santa Clara,2009,0.32100393949,13.4000727038,0.349787124204,0.0182542452229,37.189396,-121.705327
California,Davenport,Santa Cruz,2009,1.20198616912,1.83915554044,0.309614797794,0.0269410588235,37.097536,-122.24338
California,Vallejo,Solano,2009,0.638253847645,9.69145334349,0.356101706371,0.0220495927978,38.158221,-122.280383
Colorado,Welby,Adams,2009,1.39361470533,14.2486075329,0.353678783699,0.026782137931,39.872535,-105.034487
Connecticut,Westport,Fairfield,2009,0.567035160714,7.75756827381,0.208912083333,0.027366172619,41.144496,-73.343261
Connecticut,East Hartford,Hartford,2009,0.688042624309,7.15586953591,0.489876917127,0.0260911712707,42.004978,-72.896907
Connecticut,New Haven,New Haven,2009,2.15569652557,14.267906375,0.272697732955,0.0208960625,41.384381,-72.862644
District Of Columbia,Washington,District of Columbia,2009,4.49971309141,18.3157969695,0.863589354571,0.0236426814404,38.911936,-77.016719
Florida,Winter Park,Orange,2009,0.119135095101,6.03450679827,0.339774899135,0.0284595043228,28.602327,-81.35874
Idaho,Not in a city,Ada,2009,0.211526438356,6.31946542466,0.148267630137,0.034521369863,43.459855,-116.243984
Illinois,Northbrook,Cook,2009,1.43159592766,13.3802742511,0.227169276596,0.0207808510638,42.120176,-87.838815
Illinois,East Saint Louis,Saint Clair,2009,1.42816297188,13.5304672062,0.4122157125,0.020107384375,38.612317,-90.115857
Indiana,Indianapolis (Remainder),Marion,2009,1.55490188068,10.1507172955,0.234522704545,0.0259467045455,39.762392,-86.143736
Iowa,Des Moines,Polk,2009,0.137695767773,8.24049388152,0.267821900474,0.0244900663507,41.672687,-93.572173
Iowa,Davenport,Scott,2009,0.557431349462,5.61798193011,0.210008946237,0.027883688172,41.527232,-90.573686
Kansas,Kansas City,Wyandotte,2009,4.66381414956,12.2674266188,0.297072829912,0.0235113577713,39.145049,-94.688896
Louisiana,Baton Rouge,East Baton Rouge,2009,1.91898280833,12.8772272056,0.222919788889,0.0224402527778,30.44924,-91.185607
Maine,Presque Isle,Aroostook,2009,0.60401930625,2.43179293438,0.146176621875,0.025362271875,46.6667081,-68.5000439
Maine,Portland,Cumberland,2009,2.94476189766,10.6637305292,0.261721081871,0.0208524269006,44.408078,-70.470703
Maryland,Essex,Baltimore,2009,2.48757487421,11.5388581478,0.46690145283,0.0245991226415,39.496406,-76.486624
Massachusetts,Boston,Suffolk,2009,2.10587929167,18.0495607778,0.286760941667,0.0211308944444,42.370567,-71.026964
New Hampshire,Manchester,Hillsborough,2009,1.48032968045,8.23261828571,0.373607778195,0.0223094924812,42.9956397,-71.4547891
New York,New York,Bronx,2009,5.31563440659,21.8535608297,0.54482478022,0.0194689752747,40.819329,-73.920355
New York,New York,Queens,2009,3.61382662136,21.5273144854,0.233971281553,0.0193893495146,40.75,-73.866667
New York,Not in a city,Steuben,2009,1.03298557434,2.2125741895,0.161248778426,0.0302997813411,42.470356,-77.391286
New York,Holtsville,Suffolk,2009,3.3680762918,9.42317251639,0.109621786885,0.0287116672131,40.922326,-72.637078
North Carolina,Charlotte,Mecklenburg,2009,0.802524153076,9.8519254392,0.373269806867,0.0259217110157,35.26002,-80.804151
North Dakota,Not in a city,Cass,2009,0.276519525,4.85565563611,0.166025158333,0.0252463416667,46.859694,-97.214587
Ohio,Athens,Athens,2009,3.42456753097,3.80920822566,0.303542734513,0.0313156283186,39.339279,-82.013803
Ohio,Not in a city,Medina,2009,1.29230833962,6.04373176415,0.408254698113,0.0209760754717,41.206132,-81.82281
Oklahoma,Cherry Tree,Adair,2009,0.631701333333,3.09888148588,0.167410779661,0.0288928644068,35.900019,-94.640218
Oklahoma,Park Hill,Cherokee,2009,0.234848454545,4.82196954545,0.00219290909091,0.0334076363636,35.8093,-95.076549
Oklahoma,Tulsa,Tulsa,2009,0.711475255396,8.65949849281,0.262392485612,0.0278466798561,36.063095,-95.804231
Oregon,Portland,Multnomah,2009,1.62602155202,10.3715412023,0.324586543353,0.0192332312139,45.48169,-122.637331
Pennsylvania,Pittsburgh,Allegheny,2009,2.89906124324,11.8601014919,0.259003443243,0.0245875891892,40.418119,-80.052576
Pennsylvania,Not in a city,Berks,2009,2.53363771635,6.89955636058,0.156977923077,0.0262263605769,40.454205,-75.581444
Pennsylvania,Bristol,Bucks,2009,4.08850731795,9.34391287179,0.238929810256,0.027773374359,40.115859,-74.853608
Pennsylvania,Johnstown,Cambria,2009,2.87969762911,6.72891415962,0.131642375587,0.0250306103286,40.412707,-78.854245
Pennsylvania,Erie,Erie,2009,6.96530828713,7.21945907921,0.385173960396,0.0307656683168,42.087337,-80.087341
Pennsylvania,Philadelphia,Philadelphia,2009,2.57065775967,18.3244744558,0.321738610497,0.0192631961326,40.001811,-75.11787
Pennsylvania,Charleroi,Washington,2009,4.24849400948,8.57758064929,0.0978278056872,0.0254413507109,40.135834,-79.932907
Pennsylvania,York,York,2009,2.7651391831,10.5806735587,0.243739079812,0.0278958591549,40.001615,-76.689918
South Carolina,Not in a city,Charleston,2009,0.534685020833,1.45177436458,0.0660245416667,0.0289705590278,32.780326,-79.940844
Tennessee,Not in a city,Blount,2009,0.684249812698,0.760981996825,0.163517069841,0.0386581333333,35.815758,-83.987698
Texas,Not in a city,Bexar,2009,0.455309215577,6.73618288595,0.234731328234,0.0239183838665,29.279376,-98.735851
Texas,Dallas,Dallas,2009,0.536256785942,12.4630383131,0.28408929393,0.0194463035144,32.781179,-96.790329
Texas,El Paso,El Paso,2009,0.397305525281,13.6610424494,0.162440983146,0.0284095758427,31.763608,-106.484592
Texas,Houston,Harris,2009,1.39330039003,9.50517743548,0.184544329912,0.0212575938416,29.813142,-95.309789
Texas,Waco,McLennan,2009,0.0494605792683,2.08605866159,0.121515634146,0.0293472926829,31.551566,-97.15508
Virginia,McLean,Fairfax,2009,3.45404940336,11.2711639328,0.410388294118,0.0264847927171,38.935202,-77.18672
Virginia,Alexandria,Alexandria City,2009,1.36360086916,13.0909189579,0.18030738785,0.0263712009346,38.82045,-77.050552
Country Of Mexico,Mexicali,BAJA CALIFORNIA NORTE,2009,5.98729275472,22.9227786415,1.04221833962,0.0220750566038,32.6245389,-115.4522623
Arizona,Phoenix,Maricopa,2010,1.35539253341,17.8983222074,0.42600958871,0.024947016129,33.703967,-112.351835
Arizona,Tucson,Pima,2010,0.447950017582,12.0831258505,0.25311063956,0.0277842813187,32.169577,-110.875093
Arkansas,North Little Rock,Pulaski,2010,1.29193606324,10.0042309423,0.506320701181,0.0276569444058,34.766561,-92.262899
California,Berkeley,Alameda,2010,0.80902360733,13.1040725209,0.315382945026,0.0186282146597,37.860576,-122.29673
California,San Pablo,Contra Costa,2010,0.979298093418,7.5990875552,0.313717907643,0.0239521730361,37.959573,-122.334131
California,Fresno,Fresno,2010,0.748784485175,12.8989309704,0.278277428571,0.0290094097035,36.8411,-119.801015
California,Eureka,Humboldt,2010,1.29114459116,2.64018357459,0.240610019337,0.0228275,40.646324,-124.025773
California,Calexico,Imperial,2010,0.493013494118,13.86847965,0.877824323529,0.0273383411765,32.946832,-115.518355
California,Los Angeles,Los Angeles,2010,0.789165972353,20.4428794894,0.422747135294,0.0226169794118,33.973951,-118.248405
California,Costa Mesa,Orange,2010,0.572862093664,11.1342420826,0.242611143251,0.0270236253444,33.640302,-117.769442
California,Rubidoux,Riverside,2010,1.27487581159,16.8744586232,0.470266134058,0.0311170471014,33.9958669,-117.4262714
California,Arden-Arcade,Sacramento,2010,0.237027713851,8.37576161035,0.292450700152,0.025163652968,38.600807,-121.377037
California,Fontana,San Bernardino,2010,0.802801800336,18.912584698,0.335653880872,0.0288246778523,34.839964,-115.967051
California,San Diego,San Diego,2010,0.573186307692,17.2592291008,0.579677559682,0.025280005305,32.709355,-117.232764
California,Vandenberg Air Force Base,Santa Barbara,2010,0.660097328125,2.12339429504,0.111581680147,0.0340837582721,34.75821,-120.516395
California,Cupertino,Santa Clara,2010,0.407791154639,13.535139268,0.357274975258,0.0199809752577,37.189396,-121.705327
California,Vallejo,Solano,2010,0.53242829972,9.2421797535,0.354282380952,0.0231288039216,38.158221,-122.280383
Colorado,Welby,Adams,2010,1.02043172512,16.0918901943,0.366790331754,0.0230204881517,39.872535,-105.034487
Connecticut,Westport,Fairfield,2010,0.553800668571,8.4575234,0.211125874286,0.03141472,41.144496,-73.343261
Connecticut,East Hartford,Hartford,2010,0.498216360465,7.86700467442,0.409040581395,0.0296975697674,42.004978,-72.896907
Connecticut,Cornwall,Litchfield,2010,0.588335625,1.68894441346,0.139755682692,0.0306685,41.828067,-73.332345
Connecticut,New Haven,New Haven,2010,1.43033271387,13.7469965925,0.292431763006,0.0234262427746,41.384381,-72.862644
District Of Columbia,Washington,District of Columbia,2010,3.34772104683,17.6396078705,0.885306170799,0.0282709586777,38.911936,-77.016719
Florida,Winter Park,Orange,2010,0.144155692737,5.67084586872,0.394468050279,0.0288957793296,28.602327,-81.35874
Georgia,Not in a city,DeKalb,2010,1.14349817582,16.4970006484,0.397760747253,0.0164974395604,33.771704,-84.23937
Idaho,Not in a city,Ada,2010,0.311520097493,9.38052696657,0.180349253482,0.0264998022284,43.459855,-116.243984
Illinois,Northbrook,Cook,2010,2.49468421842,14.3861326,0.292025034211,0.0277959052632,42.120176,-87.838815
Illinois,East Saint Louis,Saint Clair,2010,1.64209186997,11.4261090991,0.416209551084,0.0246679164087,38.612317,-90.115857
Indiana,Indianapolis (Remainder),Marion,2010,3.00216923288,9.36911069178,0.164842082192,0.0295146780822,39.762392,-86.143736
Iowa,Des Moines,Polk,2010,0.239985594872,8.01524797949,0.290411066667,0.0268178871795,41.672687,-93.572173
Iowa,Davenport,Scott,2010,0.513998562814,6.92830700503,0.212706904523,0.0305988743719,41.527232,-90.573686
Kansas,Kansas City,Wyandotte,2010,5.17438380645,13.0597838416,0.419081938416,0.0216035630499,39.145049,-94.688896
Louisiana,Baton Rouge,East Baton Rouge,2010,1.33799715909,12.70289475,0.247792147727,0.0252930227273,30.44924,-91.185607
Maine,Presque Isle,Aroostook,2010,0.220620122186,2.07011214148,0.160288073955,0.0283278102894,46.6667081,-68.5000439
